Date,Source,Message,msg_len,token_count,cluster,source_weight,source_id
2025-04-16 18:17:25,degenpump_crypto_pump_signals,t pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,179,33,4,1.5534221890825488e-05,57
2025-04-23 09:25:43,degenpump_crypto_pump_signals,polyx pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-04-20 14:07:25,degenpump_crypto_pump_signals,dot pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-30 09:06:39,degenpump_crypto_pump_signals,zrx pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-05 23:09:45,degenpump_crypto_pump_signals,solv pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-09 01:40:33,degenpump_crypto_pump_signals,grass pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-03-27 15:55:54,degenpump_crypto_pump_signals,cetus pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-04-26 07:55:44,degenpump_crypto_pump_signals,acx pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-07 11:43:18,degenpump_crypto_pump_signals,cetus pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-04-21 05:08:57,degenpump_crypto_pump_signals,scr pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-04-26 06:40:40,degenpump_crypto_pump_signals,scrt pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,188,34,4,1.5534221890825488e-05,57
2025-04-30 09:25:11,degenpump_crypto_pump_signals,zrx pump result nd target achieved in just days hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,192,35,4,1.5534221890825488e-05,57
2025-04-28 08:37:53,degenpump_crypto_pump_signals,polyx pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-04-25 12:42:48,degenpump_crypto_pump_signals,uxlink pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,184,33,4,1.5534221890825488e-05,57
2025-04-06 23:36:48,degenpump_crypto_pump_signals,alpaca pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,184,33,4,1.5534221890825488e-05,57
2025-04-16 01:50:53,degenpump_crypto_pump_signals,rif pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-20 06:06:02,degenpump_crypto_pump_signals,vanry pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-14 12:16:47,degenpump_crypto_pump_signals,ankr pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-03-07 18:50:46,degenpump_crypto_pump_signals,solv pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-12 00:09:35,degenpump_crypto_pump_signals,koma pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-03-22 01:15:34,degenpump_crypto_pump_signals,vidt pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-03-30 01:31:03,degenpump_crypto_pump_signals,eos pump result nd target achieved in just days hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,192,35,4,1.5534221890825488e-05,57
2025-03-17 05:50:26,degenpump_crypto_pump_signals,cake pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-26 06:15:50,degenpump_crypto_pump_signals,meme pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,188,34,4,1.5534221890825488e-05,57
2025-04-22 01:46:00,degenpump_crypto_pump_signals,iotx pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,188,34,4,1.5534221890825488e-05,57
2025-04-18 08:13:48,degenpump_crypto_pump_signals,sushi pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-03-21 21:50:09,degenpump_crypto_pump_signals,arc pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-24 05:14:34,degenpump_crypto_pump_signals,tru pump result st target achieved in just days hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,192,35,4,1.5534221890825488e-05,57
2025-05-02 22:54:51,degenpump_crypto_pump_signals,alpha pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact for vip premium the chart join now and get bonus,169,32,4,1.5534221890825488e-05,57
2025-04-16 00:34:20,degenpump_crypto_pump_signals,xrp pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-03-15 03:54:03,degenpump_crypto_pump_signals,tia pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-13 17:54:11,degenpump_crypto_pump_signals,s pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,185,34,4,1.5534221890825488e-05,57
2025-03-31 04:00:55,degenpump_crypto_pump_signals,x pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,179,33,4,1.5534221890825488e-05,57
2025-03-05 10:21:28,degenpump_crypto_pump_signals,koma pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-05-02 02:57:30,degenpump_crypto_pump_signals,inj pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-20 18:55:43,degenpump_crypto_pump_signals,arb pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-24 17:52:21,degenpump_crypto_pump_signals,mav pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-04-17 03:11:24,degenpump_crypto_pump_signals,vtho pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-05-04 12:19:45,degenpump_crypto_pump_signals,strk pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact for vip premium the chart join now and get bonus,168,32,4,1.5534221890825488e-05,57
2025-03-07 12:03:42,degenpump_crypto_pump_signals,swarms pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,190,34,4,1.5534221890825488e-05,57
2025-04-18 06:55:39,degenpump_crypto_pump_signals,slerf pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-31 09:52:05,degenpump_crypto_pump_signals,vine pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-20 04:32:43,degenpump_crypto_pump_signals,imx pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-25 23:11:27,degenpump_crypto_pump_signals,alice pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-04-04 17:42:29,degenpump_crypto_pump_signals,eos pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-03-01 18:08:17,degenpump_crypto_pump_signals,myro pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-19 21:19:50,degenpump_crypto_pump_signals,chess pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-02 19:19:40,degenpump_crypto_pump_signals,cgpt pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-24 04:53:10,degenpump_crypto_pump_signals,parti pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-04-28 08:11:41,degenpump_crypto_pump_signals,theta pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-23 12:53:44,degenpump_crypto_pump_signals,lumia pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-31 16:34:17,degenpump_crypto_pump_signals,ton pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-19 06:03:24,degenpump_crypto_pump_signals,trb pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-14 04:18:16,degenpump_crypto_pump_signals,acx pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-30 20:55:21,degenpump_crypto_pump_signals,cati pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,188,34,4,1.5534221890825488e-05,57
2025-03-14 13:52:27,degenpump_crypto_pump_signals,algo pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,188,34,4,1.5534221890825488e-05,57
2025-04-24 05:56:11,degenpump_crypto_pump_signals,pengu pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-05-01 11:29:48,degenpump_crypto_pump_signals,form pump result rd target achieved in just days hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,193,35,4,1.5534221890825488e-05,57
2025-03-20 08:39:36,degenpump_crypto_pump_signals,bnt pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-03-25 13:21:57,degenpump_crypto_pump_signals,ponke pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-04-04 15:05:27,degenpump_crypto_pump_signals,kaia pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-06 05:39:30,degenpump_crypto_pump_signals,slerf pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-05-04 20:36:42,degenpump_crypto_pump_signals,fun pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact for vip premium the chart join now and get bonus,167,32,4,1.5534221890825488e-05,57
2025-04-06 09:33:38,degenpump_crypto_pump_signals,koma pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-03-11 20:35:51,degenpump_crypto_pump_signals,ava pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-30 22:51:15,degenpump_crypto_pump_signals,hmstr pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-04-28 10:39:29,degenpump_crypto_pump_signals,drift pump result nd target achieved in just days hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,194,35,4,1.5534221890825488e-05,57
2025-04-26 22:05:16,degenpump_crypto_pump_signals,orca pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-23 06:02:37,degenpump_crypto_pump_signals,magic pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-23 13:54:50,degenpump_crypto_pump_signals,zeta pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-03-14 10:12:52,degenpump_crypto_pump_signals,ark pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-26 17:47:29,degenpump_crypto_pump_signals,snx pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-09 03:48:18,degenpump_crypto_pump_signals,hippo pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-05-04 07:26:52,degenpump_crypto_pump_signals,init pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact for vip premium the chart join now and get bonus,174,33,4,1.5534221890825488e-05,57
2025-04-24 19:57:20,degenpump_crypto_pump_signals,trump pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-13 12:31:53,degenpump_crypto_pump_signals,trb pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-26 15:50:56,degenpump_crypto_pump_signals,uma pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-29 06:56:52,degenpump_crypto_pump_signals,velodrome pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,193,34,4,1.5534221890825488e-05,57
2025-03-02 20:25:40,degenpump_crypto_pump_signals,lista pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-04-20 02:45:50,degenpump_crypto_pump_signals,floki pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-03-19 14:25:00,degenpump_crypto_pump_signals,mtl pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-01 10:26:51,degenpump_crypto_pump_signals,imx pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-22 15:51:56,degenpump_crypto_pump_signals,pol pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-04-22 18:23:55,degenpump_crypto_pump_signals,nil pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-04-09 11:16:34,degenpump_crypto_pump_signals,jasmy pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-04-25 09:39:30,degenpump_crypto_pump_signals,hive pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,188,34,4,1.5534221890825488e-05,57
2025-04-04 12:52:52,degenpump_crypto_pump_signals,trx pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-30 01:05:43,degenpump_crypto_pump_signals,ath pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-04-14 07:07:16,degenpump_crypto_pump_signals,hive pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-03-03 09:23:26,degenpump_crypto_pump_signals,fartcoin pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,186,33,4,1.5534221890825488e-05,57
2025-05-02 11:15:49,degenpump_crypto_pump_signals,cookie pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact for vip premium the chart join now and get bonus,170,32,4,1.5534221890825488e-05,57
2025-04-29 12:05:43,degenpump_crypto_pump_signals,epic pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-01 16:04:23,degenpump_crypto_pump_signals,x pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,185,34,4,1.5534221890825488e-05,57
2025-03-06 05:22:00,degenpump_crypto_pump_signals,zrx pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-03 07:13:01,degenpump_crypto_pump_signals,griffain pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,186,33,4,1.5534221890825488e-05,57
2025-05-01 22:38:12,degenpump_crypto_pump_signals,me pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,180,33,4,1.5534221890825488e-05,57
2025-04-16 14:36:54,degenpump_crypto_pump_signals,degen pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-04-17 05:33:48,degenpump_crypto_pump_signals,id pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,180,33,4,1.5534221890825488e-05,57
2025-03-19 03:57:38,degenpump_crypto_pump_signals,dot pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-24 03:21:15,degenpump_crypto_pump_signals,tia pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-03-01 17:30:36,degenpump_crypto_pump_signals,imx pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-02 14:19:31,degenpump_crypto_pump_signals,pengu pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-04-09 00:18:26,degenpump_crypto_pump_signals,morpho pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,190,34,4,1.5534221890825488e-05,57
2025-03-02 02:53:31,degenpump_crypto_pump_signals,usual pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-25 20:23:18,degenpump_crypto_pump_signals,axl pump result rd target achieved in just days hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,192,35,4,1.5534221890825488e-05,57
2025-04-05 05:20:09,degenpump_crypto_pump_signals,neiroeth pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,186,33,4,1.5534221890825488e-05,57
2025-04-18 05:32:56,degenpump_crypto_pump_signals,scrt pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,188,34,4,1.5534221890825488e-05,57
2025-05-04 04:50:22,degenpump_crypto_pump_signals,zerebro pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact for vip premium the chart join now and get bonus,171,32,4,1.5534221890825488e-05,57
2025-03-03 06:11:55,degenpump_crypto_pump_signals,aixbt pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-28 20:21:30,degenpump_crypto_pump_signals,grass pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-23 22:47:27,degenpump_crypto_pump_signals,zeta pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-02 13:53:52,degenpump_crypto_pump_signals,crv pump result rd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-04-06 08:59:22,degenpump_crypto_pump_signals,fida pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-02-27 19:42:28,degenpump_crypto_pump_signals,g pump result rd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,185,34,4,1.5534221890825488e-05,57
2025-03-24 17:51:47,degenpump_crypto_pump_signals,celr pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,188,34,4,1.5534221890825488e-05,57
2025-02-26 23:22:18,degenpump_crypto_pump_signals,kava pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-18 13:45:17,degenpump_crypto_pump_signals,neo pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-03-02 18:25:48,degenpump_crypto_pump_signals,virtual pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,185,33,4,1.5534221890825488e-05,57
2025-03-13 13:12:06,degenpump_crypto_pump_signals,xvs pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-03-27 01:01:42,degenpump_crypto_pump_signals,bb pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,186,34,4,1.5534221890825488e-05,57
2025-03-23 16:32:12,degenpump_crypto_pump_signals,neiro pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,189,34,4,1.5534221890825488e-05,57
2025-04-24 10:27:03,degenpump_crypto_pump_signals,the pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-04-26 09:23:34,degenpump_crypto_pump_signals,spell pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-12 15:46:14,degenpump_crypto_pump_signals,ip pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,180,33,4,1.5534221890825488e-05,57
2025-04-28 22:57:43,degenpump_crypto_pump_signals,saga pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,182,33,4,1.5534221890825488e-05,57
2025-04-22 10:49:58,degenpump_crypto_pump_signals,ldo pump result st target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-05-02 10:16:10,degenpump_crypto_pump_signals,jellyjelly pump result nd target achieved in just minutes huge quick profit join now in order to get your next profit contact for vip premium the chart join now and get bonus,174,32,4,1.5534221890825488e-05,57
2025-04-13 08:33:51,degenpump_crypto_pump_signals,mog pump result nd target achieved in just hours minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,187,34,4,1.5534221890825488e-05,57
2025-04-09 02:25:41,degenpump_crypto_pump_signals,parti pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-04-15 13:54:22,PolkadotOfficial,i cant seem to join it,22,6,4,0.0002697599136768276,43
2025-03-26 12:55:28,degenpump_crypto_pump_signals,anime pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,183,33,4,1.5534221890825488e-05,57
2025-03-07 19:30:48,degenpump_crypto_pump_signals,bnx pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
2025-03-16 04:25:38,degenpump_crypto_pump_signals,id pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,180,33,4,1.5534221890825488e-05,57
2025-04-16 00:52:45,degenpump_crypto_pump_signals,dot pump result st target achieved in just minutes huge quick profit join now in order to get your next profit contact degeninvestor for vip premium the chart join now and get bonus,181,33,4,1.5534221890825488e-05,57
